#v(km/h),   acc(m/s^2),  forceMech(N), powMech(kW), fuelFlow(l/h), consump(liters/100km), Gear
106.00, 1.33, 54716.61, 1612.600293, 18.04239, 17.02112, 7
106.00, 1.40, 56777.72, 1673.288565, 18.74846, 17.68723, 7
106.00, 1.46, 58544.39, 1725.307083, 19.42599, 18.32641, 7
106.00, 1.53, 60605.50, 1785.995355, 20.15874, 19.01768, 6
106.00, 1.60, 62666.61, 1846.683626, 20.79192, 19.61502, 6
106.00, 1.66, 64433.28, 1898.702145, 21.34847, 20.14006, 6
106.00, 1.73, 66494.39, 1959.390417, 22.02567, 20.77894, 6
106.00, 1.79, 68261.06, 2011.408935, 22.64632, 21.36446, 6
106.00, 1.86, 70322.17, 2072.097207, 23.45141, 22.12397, 6
106.00, 1.93, 72383.28, 2132.785478, 24.40759, 23.02602, 6
106.00, 2.00, 74444.39, 2193.473750, 25.04276, 23.62524, 5
106.00, 2.06, 76211.06, 2245.492268, 25.58323, 24.13512, 5
106.00, 2.13, 78272.17, 2306.180540, 26.22500, 24.74057, 5
106.00, 2.20, 80333.28, 2366.868812, 26.88571, 25.36387, 5
106.00, 2.26, 82099.95, 2418.887330, 27.47551, 25.92029, 5
106.00, 2.33, 84161.06, 2479.575602, 28.20640, 26.60981, 5
106.00, 2.40, 86222.17, 2540.263873, 29.00940, 27.36736, 5
106.00, 2.46, 87988.84, 2592.282392, 29.78704, 28.10098, 5
106.00, 2.53, 90049.95, 2652.970663, 30.85693, 29.11031, 5
106.00, 2.60, 92111.06, 2713.658935, 32.07395, 30.25844, 1
106.00, 2.66, 93877.72, 2765.677454, 32.60346, 30.75798, 1
106.00, 2.73, 95938.84, 2826.365725, 33.22425, 31.34363, 1
106.00, 2.80, 97999.95, 2887.053997, 33.84964, 31.93362, 1
106.00, 2.86, 99766.61, 2939.072515, 34.39082, 32.44417, 1
106.00, 2.93, 101827.72, 2999.760787, 11842.10526, 11171.79742, 1
106.00, 3.00, 103888.84, 3060.449059, 11842.10526, 11171.79742, 1

108.00, -1.00, -13715.44, 0.000000, 0.00000, 0.00000, 7
108.00, -0.93, -11615.44, 0.000000, 0.00000, 0.00000, 7
108.00, -0.86, -9515.44, 0.000000, 0.00000, 0.00000, 7
108.00, -0.80, -7715.44, 0.000000, 0.00000, 0.00000, 7
108.00, -0.73, -5615.44, 0.000000, 0.67979, 0.62944, 7
108.00, -0.66, -3515.44, 0.000000, 2.49222, 2.30761, 7
108.00, -0.60, -1715.44, 0.000000, 2.98851, 2.76714, 7
108.00, -0.53, 384.56, 13.036920, 3.22155, 2.98292, 7
108.00, -0.46, 2484.56, 76.036920, 3.43350, 3.17916, 7
108.00, -0.40, 4284.56, 130.036920, 3.68495, 3.41199, 7
108.00, -0.33, 6384.56, 193.036920, 4.07060, 3.76907, 7
108.00, -0.26, 8484.56, 256.036920, 4.53754, 4.20143, 7
108.00, -0.19, 10584.56, 319.036920, 5.06214, 4.68716, 7
108.00, -0.13, 12384.56, 373.036920, 5.54260, 5.13204, 7
108.00, -0.06, 14484.56, 436.036920, 6.12631, 5.67251, 7
108.00, 0.00, 16284.56, 490.036920, 6.63938, 6.14757, 7
108.00, 0.06, 18084.56, 544.036920, 7.15983, 6.62948, 7
108.00, 0.13, 20184.56, 607.036920, 7.77284, 7.19707, 7
108.00, 0.19, 21984.56, 661.036920, 8.30132, 7.68641, 7
108.00, 0.26, 24084.56, 724.036920, 8.91998, 8.25924, 7
108.00, 0.33, 26184.56, 787.036920, 9.53998, 8.83332, 7
108.00, 0.39, 27984.56, 841.036920, 10.07203, 9.32596, 7
108.00, 0.46, 30084.56, 904.036920, 10.69317, 9.90109, 7
108.00, 0.53, 32184.56, 967.036920, 11.31458, 10.47646, 7
108.00, 0.60, 34284.56, 1030.036920, 11.93616, 11.05200, 7
108.00, 0.66, 36084.56, 1084.036920, 12.46903, 11.54540, 7
108.00, 0.73, 38184.56, 1147.036920, 13.09083, 12.12114, 7
108.00, 0.80, 40284.56, 1210.036920, 13.71281, 12.69704, 7
108.00, 0.86, 42084.56, 1264.036920, 14.24617, 13.19090, 7
108.00, 0.93, 44184.56, 1327.036920, 14.86896, 13.76756, 7
108.00, 1.00, 46284.56, 1390.036920, 15.49285, 14.34523, 7
108.00, 1.06, 48084.56, 1444.036920, 16.02927, 14.84192, 7
108.00, 1.13, 50184.56, 1507.036920, 16.65885, 15.42486, 7
108.00, 1.20, 52284.56, 1570.036920, 17.29623, 16.01503, 7
108.00, 1.26, 54084.56, 1624.036920, 17.85445, 16.53190, 7
108.00, 1.33, 56184.56, 1687.036920, 18.53238, 17.15961, 7
108.00, 1.40, 58284.56, 1750.036920, 19.26575, 17.83866, 7
108.00, 1.46, 60084.56, 1804.036920, 19.97857, 18.49867, 7
108.00, 1.53, 62184.56, 1867.036920, 20.68790, 19.15546, 6
108.00, 1.60, 64284.56, 1930.036920, 21.33582, 19.75539, 6
108.00, 1.66, 66084.56, 1984.036920, 21.90695, 20.28422, 6
108.00, 1.73, 68184.56, 2047.036920, 22.60508, 20.93063, 6
108.00, 1.79, 69984.56, 2101.036920, 23.24928, 21.52712, 6
108.00, 1.86, 72084.56, 2164.036920, 24.09318, 22.30850, 6
108.00, 1.93, 74184.56, 2227.036920, 25.04747, 23.19210, 5
108.00, 2.00, 76284.56, 2290.036920, 25.68391, 23.78140, 5
108.00, 2.06, 78084.56, 2344.036920, 26.23631, 24.29288, 5
108.00, 2.13, 80184.56, 2407.036920, 26.89332, 24.90122, 5
108.00, 2.20, 82284.56, 2470.036920, 27.57148, 25.52915, 5
108.00, 2.26, 84084.56, 2524.036920, 28.17901, 26.09167, 5
108.00, 2.33, 86184.56, 2587.036920, 28.93559, 26.79221, 5
108.00, 2.40, 88284.56, 2650.036920, 29.77274, 27.56735, 5
108.00, 2.46, 90084.56, 2704.036920, 30.59009, 28.32416, 5
108.00, 2.53, 92184.56, 2767.036920, 31.72533, 29.37531, 5
108.00, 2.60, 94284.56, 2830.036920, 32.72571, 30.30158, 1
108.00, 2.66, 96084.56, 2884.036920, 33.26830, 30.80398, 1
108.00, 2.73, 98184.56, 2947.036920, 33.90594, 31.39439, 1
108.00, 2.80, 100284.56, 3010.036920, 11842.10526, 10964.91228, 1
108.00, 2.86, 102084.56, 3064.036920, 11842.10526, 10964.91228, 1
108.00, 2.93, 104184.56, 3127.036920, 11842.10526, 10964.91228, 1
108.00, 3.00, 106284.56, 3190.036920, 11842.10526, 10964.91228, 1

110.00, -1.00, -13517.51, 0.000000, 0.00000, 0.00000, 7
110.00, -0.93, -11378.62, 0.000000, 0.00000, 0.00000, 7
110.00, -0.86, -9239.73, 0.000000, 0.00000, 0.00000, 7
110.00, -0.80, -7406.40, 0.000000, 0.00000, 0.00000, 7
110.00, -0.73, -5267.51, 0.000000, 1.30596, 1.18724, 7
110.00, -0.66, -3128.62, 0.000000, 2.72386, 2.47623, 7
110.00, -0.60, -1295.28, 0.000000, 3.11179, 2.82890, 7
110.00, -0.53, 843.60, 27.276818, 3.32449, 3.02226, 7
110.00, -0.46, 2982.49, 92.631756, 3.55620, 3.23291, 7
110.00, -0.40, 4815.83, 148.650274, 3.83222, 3.48384, 7
110.00, -0.33, 6954.72, 214.005213, 4.24551, 3.85955, 7
110.00, -0.26, 9093.60, 279.360151, 4.73618, 4.30562, 7
110.00, -0.19, 11232.49, 344.715089, 5.28062, 4.80056, 7
110.00, -0.13, 13065.83, 400.733608, 5.77570, 5.25064, 7
110.00, -0.06, 15204.72, 466.088546, 6.37449, 5.79500, 7
110.00, 0.00, 17038.05, 522.107064, 6.89935, 6.27214, 7
110.00, 0.06, 18871.38, 578.125583, 7.43090, 6.75537, 7
110.00, 0.13, 21010.27, 643.480521, 8.05629, 7.32390, 7
110.00, 0.19, 22843.60, 699.499040, 8.59510, 7.81372, 7
110.00, 0.26, 24982.49, 764.853978, 9.22559, 8.38690, 7
110.00, 0.33, 27121.38, 830.208916, 9.85728, 8.96117, 7
110.00, 0.39, 28954.72, 886.227435, 10.39929, 9.45390, 7
110.00, 0.46, 31093.60, 951.582373, 11.03201, 10.02910, 7
110.00, 0.53, 33232.49, 1016.937311, 11.66497, 10.60452, 7
110.00, 0.60, 35371.38, 1082.292250, 12.29808, 11.18007, 7
110.00, 0.66, 37204.72, 1138.310768, 12.84084, 11.67349, 7
110.00, 0.73, 39343.60, 1203.665706, 13.47419, 12.24926, 7
110.00, 0.80, 41482.49, 1269.020645, 14.10774, 12.82521, 7
110.00, 0.86, 43315.83, 1325.039163, 14.65105, 13.31914, 7
110.00, 0.93, 45454.72, 1390.394102, 15.28554, 13.89595, 7
110.00, 1.00, 47593.60, 1455.749040, 15.92131, 14.47392, 7
110.00, 1.06, 49426.94, 1511.767558, 16.46820, 14.97109, 7
110.00, 1.13, 51565.83, 1577.122497, 17.11062, 15.55511, 7
110.00, 1.20, 53704.72, 1642.477435, 17.76215, 16.14741, 7
110.00, 1.26, 55538.05, 1698.495953, 18.33450, 16.66773, 7
110.00, 1.33, 57676.94, 1763.850892, 19.03339, 17.30308, 7
110.00, 1.40, 59815.83, 1829.205830, 19.79701, 17.99728, 7
110.00, 1.46, 61649.16, 1885.224348, 20.54983, 18.68166, 7
110.00, 1.53, 63788.05, 1950.579287, 21.22629, 19.29663, 6
110.00, 1.60, 65926.94, 2015.934225, 21.88949, 19.89953, 6
110.00, 1.66, 67760.27, 2071.952743, 22.47595, 20.43269, 6
110.00, 1.73, 69899.16, 2137.307682, 23.19650, 21.08773, 6
110.00, 1.79, 71732.49, 2193.326200, 23.86646, 21.69678, 6
110.00, 1.86, 73871.38, 2258.681139, 24.75352, 22.50320, 6
110.00, 1.93, 76010.27, 2324.036077, 25.68557, 23.35052, 5
110.00, 2.00, 78149.16, 2389.391015, 26.33530, 23.94118, 5
110.00, 2.06, 79982.49, 2445.409534, 26.89991, 24.45446, 5
110.00, 2.13, 82121.38, 2510.764472, 27.57265, 25.06605, 5
110.00, 2.20, 84260.27, 2576.119410, 28.26908, 25.69917, 5
110.00, 2.26, 86093.60, 2632.137929, 28.89539, 26.26854, 5
110.00, 2.33, 88232.49, 2697.492867, 29.67959, 26.98145, 5
110.00, 2.40, 90371.38, 2762.847805, 30.55394, 27.77631, 5
110.00, 2.46, 92204.72, 2818.866324, 31.41506, 28.55914, 5
110.00, 2.53, 94343.60, 2884.221262, 32.62293, 29.65721, 5
110.00, 2.60, 96482.49, 2949.576200, 33.38869, 30.35336, 1
110.00, 2.66, 98315.83, 3005.594719, 33.94600, 30.86000, 1
110.00, 2.73, 100454.72, 3070.949657, 11842.10526, 10765.55024, 1
110.00, 2.80, 102593.60, 3136.304595, 11842.10526, 10765.55024, 1
110.00, 2.86, 104426.94, 3192.323114, 11842.10526, 10765.55024, 1
110.00, 2.93, 106565.83, 3257.678052, 11842.10526, 10765.55024, 1
110.00, 3.00, 108704.72, 3323.032990, 11842.10526, 10765.55024, 1

112.00, -1.00, -13294.70, 0.000000, 0.00000, 0.00000, 7
112.00, -0.93, -11116.92, 0.000000, 0.00000, 0.00000, 7
112.00, -0.86, -8939.14, 0.000000, 0.00000, 0.00000, 7
112.00, -0.80, -7072.48, 0.000000, 0.00000, 0.00000, 7
112.00, -0.73, -4894.70, 0.000000, 1.82245, 1.62719, 7
112.00, -0.66, -2716.92, 0.000000, 2.91934, 2.60655, 7
112.00, -0.60, -850.26, 0.000000, 3.22623, 2.88056, 7
112.00, -0.53, 1327.52, 42.800690, 3.43178, 3.06409, 7
112.00, -0.46, 3505.30, 110.553776, 3.68770, 3.29259, 7
112.00, -0.40, 5371.97, 168.627850, 3.98931, 3.56189, 7
112.00, -0.33, 7549.74, 236.380937, 4.43022, 3.95556, 7
112.00, -0.26, 9727.52, 304.134023, 4.94424, 4.41450, 7
112.00, -0.19, 11905.30, 371.887110, 5.50814, 4.91798, 7
112.00, -0.13, 13771.97, 429.961184, 6.01757, 5.37283, 7
112.00, -0.06, 15949.74, 497.714270, 6.63123, 5.92074, 7
112.00, 0.00, 17816.41, 555.788344, 7.16774, 6.39977, 7
112.00, 0.06, 19683.08, 613.862418, 7.71030, 6.88420, 7
112.00, 0.13, 21860.86, 681.615505, 8.34802, 7.45359, 7
112.00, 0.19, 23727.52, 739.689579, 8.89711, 7.94385, 7
112.00, 0.26, 25905.30, 807.442665, 9.53941, 8.51733, 7
112.00, 0.33, 28083.08, 875.195752, 10.18278, 9.09177, 7
112.00, 0.39, 29949.74, 933.269826, 10.73474, 9.58459, 7
112.00, 0.46, 32127.52, 1001.022912, 11.37903, 10.15984, 7
112.00, 0.53, 34305.30, 1068.775998, 12.02353, 10.73530, 7
112.00, 0.60, 36483.08, 1136.529085, 12.66819, 11.31088, 7
112.00, 0.66, 38349.74, 1194.603159, 13.22084, 11.80432, 7
112.00, 0.73, 40527.52, 1262.356245, 13.86574, 12.38012, 7
112.00, 0.80, 42705.30, 1330.109332, 14.51086, 12.95612, 7
112.00, 0.86, 44571.97, 1388.183406, 15.06415, 13.45013, 7
112.00, 0.93, 46749.74, 1455.936492, 15.71037, 14.02712, 7
112.00, 1.00, 48927.52, 1523.689579, 16.35809, 14.60544, 7
112.00, 1.06, 50794.19, 1581.763653, 16.91556, 15.10318, 7
112.00, 1.13, 52971.97, 1649.516739, 17.57107, 15.68846, 7
112.00, 1.20, 55149.74, 1717.269826, 18.23726, 16.28327, 7
112.00, 1.26, 57016.41, 1775.343900, 18.82455, 16.80763, 7
112.00, 1.33, 59194.19, 1843.096986, 19.54618, 17.45195, 7
112.00, 1.40, 61371.97, 1910.850073, 20.34358, 18.16391, 7
112.00, 1.46, 63238.63, 1968.924147, 21.11018, 18.84837, 6
112.00, 1.53, 65416.41, 2036.677233, 21.77420, 19.44125, 6
112.00, 1.60, 67594.19, 2104.430319, 22.45327, 20.04756, 6
112.00, 1.66, 69460.86, 2162.504394, 23.05596, 20.58568, 6
112.00, 1.73, 71638.63, 2230.257480, 23.80071, 21.25064, 6
112.00, 1.79, 73505.30, 2288.331554, 24.49899, 21.87410, 6
112.00, 1.86, 75683.08, 2356.084640, 25.43435, 22.70924, 6
112.00, 1.93, 77860.86, 2423.837727, 26.33392, 23.51243, 5
112.00, 2.00, 80038.63, 2491.590813, 26.99718, 24.10462, 5
112.00, 2.06, 81905.30, 2549.664887, 27.57431, 24.61992, 5
112.00, 2.13, 84083.08, 2617.417974, 28.26338, 25.23516, 5
112.00, 2.20, 86260.86, 2685.171060, 28.97901, 25.87412, 5
112.00, 2.26, 88127.52, 2743.245134, 29.62533, 26.45119, 5
112.00, 2.33, 90305.30, 2810.998221, 30.43935, 27.17799, 5
112.00, 2.40, 92483.08, 2878.751307, 31.35443, 27.99502, 5
112.00, 2.46, 94349.74, 2936.825381, 32.26394, 28.80709, 5
112.00, 2.53, 96527.52, 3004.578468, 33.40233, 29.82351, 1
112.00, 2.60, 98705.30, 3072.331554, 34.06504, 30.41522, 1
112.00, 2.66, 100571.97, 3130.405628, 11842.10526, 10573.30827, 1
112.00, 2.73, 102749.74, 3198.158715, 11842.10526, 10573.30827, 1
112.00, 2.80, 104927.52, 3265.911801, 11842.10526, 10573.30827, 1
112.00, 2.86, 106794.19, 3323.985875, 11842.10526, 10573.30827, 1
112.00, 2.93, 108971.97, 3391.738961, 11842.10526, 10573.30827, 1
112.00, 3.00, 111149.74, 3459.492048, 11842.10526, 10573.30827, 1

114.00, -1.00, -13046.57, 0.000000, 0.00000, 0.00000, 7
114.00, -0.93, -10829.90, 0.000000, 0.00000, 0.00000, 7
114.00, -0.86, -8613.23, 0.000000, 0.00000, 0.00000, 7
114.00, -0.80, -6713.23, 0.000000, 0.00000, 0.00000, 7
114.00, -0.73, -4496.57, 0.000000, 2.24552, 1.96976, 7
114.00, -0.66, -2279.90, 0.000000, 3.08615, 2.70715, 7
114.00, -0.60, -379.90, 0.000000, 3.33565, 2.92601, 7
114.00, -0.53, 1836.77, 59.664320, 3.54518, 3.10981, 7
114.00, -0.46, 4053.43, 129.858764, 3.82883, 3.35863, 7
114.00, -0.40, 5953.43, 190.025431, 4.15667, 3.64620, 7
114.00, -0.33, 8170.10, 260.219876, 4.62500, 4.05702, 7
114.00, -0.26, 10386.77, 330.414320, 5.16190, 4.52799, 7
114.00, -0.19, 12603.43, 400.608764, 5.74485, 5.03934, 7
114.00, -0.13, 14503.43, 460.775431, 6.26835, 5.49855, 7
114.00, -0.06, 16720.10, 530.969876, 6.89665, 6.04969, 7
114.00, 0.00, 18620.10, 591.136542, 7.44469, 6.53043, 7
114.00, 0.06, 20520.10, 651.303209, 7.99818, 7.01595, 7
114.00, 0.13, 22736.77, 721.497653, 8.64816, 7.58611, 7
114.00, 0.19, 24636.77, 781.664320, 9.20750, 8.07675, 7
114.00, 0.26, 26853.43, 851.858764, 9.86158, 8.65051, 7
114.00, 0.33, 29070.10, 922.053209, 10.51662, 9.22510, 7
114.00, 0.39, 30970.10, 982.219876, 11.07852, 9.71800, 7
114.00, 0.46, 33186.77, 1052.414320, 11.73438, 10.29331, 7
114.00, 0.53, 35403.43, 1122.608764, 12.39043, 10.86880, 7
114.00, 0.60, 37620.10, 1192.803209, 13.04662, 11.44441, 7
114.00, 0.66, 39520.10, 1252.969876, 13.60917, 11.93787, 7
114.00, 0.73, 41736.77, 1323.164320, 14.26562, 12.51370, 7
114.00, 0.80, 43953.43, 1393.358764, 14.92233, 13.08976, 7
114.00, 0.86, 45853.43, 1453.525431, 15.48561, 13.58387, 7
114.00, 0.93, 48070.10, 1523.719876, 16.14361, 14.16106, 7
114.00, 1.00, 50286.77, 1593.914320, 16.80337, 14.73979, 7
114.00, 1.06, 52186.77, 1654.080987, 17.37155, 15.23820, 7
114.00, 1.13, 54403.43, 1724.275431, 18.04046, 15.82497, 7
114.00, 1.20, 56620.10, 1794.469876, 18.72192, 16.42273, 7
114.00, 1.26, 58520.10, 1854.636542, 19.32512, 16.95186, 7
114.00, 1.33, 60736.77, 1924.830987, 20.07165, 17.60671, 7
114.00, 1.40, 62953.43, 1995.025431, 20.90710, 18.33956, 7
114.00, 1.46, 64853.43, 2055.192098, 21.65352, 18.99432, 6
114.00, 1.53, 67070.10, 2125.386542, 22.33192, 19.58940, 6
114.00, 1.60, 69286.77, 2195.580987, 23.02758, 20.19964, 6
114.00, 1.66, 71186.77, 2255.747653, 23.64755, 20.74347, 6
114.00, 1.73, 73403.43, 2325.942098, 24.41859, 21.41981, 6
114.00, 1.79, 75303.43, 2386.108764, 25.14822, 22.05984, 6
114.00, 1.86, 77520.10, 2456.303209, 26.13793, 22.92801, 6
114.00, 1.93, 79736.77, 2526.497653, 26.99276, 23.67786, 5
114.00, 2.00, 81953.43, 2596.692098, 27.66982, 24.27177, 5
114.00, 2.06, 83853.43, 2656.858764, 28.25986, 24.78935, 5
114.00, 2.13, 86070.10, 2727.053209, 28.96592, 25.40870, 5
114.00, 2.20, 88286.77, 2797.247653, 29.70181, 26.05422, 5
114.00, 2.26, 90186.77, 2857.414320, 30.36955, 26.63996, 5
114.00, 2.33, 92403.43, 2927.608764, 31.21594, 27.38240, 5
114.00, 2.40, 94620.10, 2997.803209, 32.17579, 28.22438, 5
114.00, 2.46, 96520.10, 3057.969876, 33.13905, 29.06934, 5
114.00, 2.53, 98736.77, 3128.164320, 34.07467, 29.89006, 1
114.00, 2.60, 100953.43, 3198.358764, 11842.10526, 10387.81163, 1
114.00, 2.66, 102853.43, 3258.525431, 11842.10526, 10387.81163, 1
114.00, 2.73, 105070.10, 3328.719876, 11842.10526, 10387.81163, 1
114.00, 2.80, 107286.77, 3398.914320, 11842.10526, 10387.81163, 1
114.00, 2.86, 109186.77, 3459.080987, 11842.10526, 10387.81163, 1
114.00, 2.93, 111403.43, 3529.275431, 11842.10526, 10387.81163, 1
114.00, 3.00, 113620.10, 3599.469876, 11842.10526, 10387.81163, 1

116.00, -1.00, -12772.65, 0.000000, 0.00000, 0.00000, 7
116.00, -0.93, -10517.09, 0.000000, 0.00000, 0.00000, 7
116.00, -0.86, -8261.54, 0.000000, 0.00000, 0.00000, 7
116.00, -0.80, -6328.21, 0.000000, 0.44906, 0.38712, 7
116.00, -0.73, -4072.65, 0.000000, 2.59042, 2.23312, 7
116.00, -0.66, -1817.09, 0.000000, 3.23120, 2.78552, 7
116.00, -0.60, 116.24, 5.245484, 3.44354, 2.96857, 7
116.00, -0.53, 2371.79, 77.924496, 3.66625, 3.16056, 7
116.00, -0.46, 4627.35, 150.603509, 3.98031, 3.43130, 7
116.00, -0.40, 6560.68, 212.899805, 4.33469, 3.73680, 7
116.00, -0.33, 8816.24, 285.578817, 4.83007, 4.16385, 7
116.00, -0.26, 11071.79, 358.257830, 5.38934, 4.64598, 7
116.00, -0.19, 13327.35, 430.936842, 5.99089, 5.16456, 7
116.00, -0.13, 15260.68, 493.233138, 6.52819, 5.62775, 7
116.00, -0.06, 17516.24, 565.912151, 7.17089, 6.18181, 7
116.00, 0.00, 19449.57, 628.208447, 7.73034, 6.66409, 7
116.00, 0.06, 21382.91, 690.504743, 8.29468, 7.15058, 7
116.00, 0.13, 23638.46, 763.183756, 8.95686, 7.72143, 7
116.00, 0.19, 25571.79, 825.480052, 9.52642, 8.21243, 7
116.00, 0.26, 27827.35, 898.159064, 10.19225, 8.78643, 7
116.00, 0.33, 30082.91, 970.838077, 10.85894, 9.36116, 7
116.00, 0.39, 32016.24, 1033.134373, 11.43079, 9.85413, 7
116.00, 0.46, 34271.79, 1105.813385, 12.09821, 10.42949, 7
116.00, 0.53, 36527.35, 1178.492398, 12.76581, 11.00501, 7
116.00, 0.60, 38782.91, 1251.171410, 13.43354, 11.58064, 7
116.00, 0.66, 40716.24, 1313.467706, 14.00598, 12.07412, 7
116.00, 0.73, 42971.79, 1386.146719, 14.67399, 12.64999, 7
116.00, 0.80, 45227.35, 1458.825731, 15.34230, 13.22612, 7
116.00, 0.86, 47160.68, 1521.122027, 15.91559, 13.72034, 7
116.00, 0.93, 49416.24, 1593.801040, 16.58542, 14.29778, 7
116.00, 1.00, 51671.79, 1666.480052, 17.25732, 14.87700, 7
116.00, 1.06, 53605.13, 1728.776348, 17.83639, 15.37620, 7
116.00, 1.13, 55860.68, 1801.455361, 18.51907, 15.96471, 7
116.00, 1.20, 58116.24, 1874.134373, 19.21652, 16.56596, 7
116.00, 1.26, 60049.57, 1936.430669, 19.83680, 17.10069, 7
116.00, 1.33, 62305.13, 2009.109682, 20.61084, 17.76797, 7
116.00, 1.40, 64560.68, 2081.788694, 21.48950, 18.52543, 7
116.00, 1.46, 66494.02, 2144.084990, 22.20651, 19.14355, 6
116.00, 1.53, 68749.57, 2216.764003, 22.89976, 19.74117, 6
116.00, 1.60, 71005.13, 2289.443015, 23.61288, 20.35593, 6
116.00, 1.66, 72938.46, 2351.739311, 24.25136, 20.90634, 6
116.00, 1.73, 75194.02, 2424.418324, 25.05114, 21.59581, 6
116.00, 1.79, 77127.35, 2486.714620, 25.81572, 22.25493, 6
116.00, 1.86, 79382.91, 2559.393632, 26.86690, 23.16112, 6
116.00, 1.93, 81638.46, 2632.072645, 27.66233, 23.84684, 5
116.00, 2.00, 83894.02, 2704.751657, 28.35352, 24.44269, 5
116.00, 2.06, 85827.35, 2767.047953, 28.95689, 24.96284, 5
116.00, 2.13, 88082.91, 2839.726966, 29.68072, 25.58683, 5
116.00, 2.20, 90338.46, 2912.405978, 30.43810, 26.23974, 5
116.00, 2.26, 92271.79, 2974.702274, 31.12889, 26.83525, 5
116.00, 2.33, 94527.35, 3047.381287, 32.01057, 27.59532, 5
116.00, 2.40, 96782.91, 3120.060299, 33.01987, 28.46541, 5
116.00, 2.46, 98716.24, 3182.356595, 34.04302, 29.34743, 5
116.00, 2.53, 100971.79, 3255.035608, 11842.10526, 10208.71143, 1
116.00, 2.60, 103227.35, 3327.714620, 11842.10526, 10208.71143, 1
116.00, 2.66, 105160.68, 3390.010916, 11842.10526, 10208.71143, 1
116.00, 2.73, 107416.24, 3462.689929, 11842.10526, 10208.71143, 1
116.00, 2.80, 109671.79, 3535.368941, 11842.10526, 10208.71143, 1
116.00, 2.86, 111605.13, 3597.665237, 11842.10526, 10208.71143, 1
116.00, 2.93, 113860.68, 3670.344249, 11842.10526, 10208.71143, 1
116.00, 3.00, 116116.24, 3743.023262, 11842.10526, 10208.71143, 1

118.00, -1.00, -12472.50, 0.000000, 0.00000, 0.00000, 7
118.00, -0.93, -10178.06, 0.000000, 0.00000, 0.00000, 7
118.00, -0.86, -7883.61, 0.000000, 0.00000, 0.00000, 7
118.00, -0.80, -5916.95, 0.000000, 1.23164, 1.04376, 7
118.00, -0.73, -3622.50, 0.000000, 2.87123, 2.43324, 7
118.00, -0.66, -1328.06, 0.000000, 3.36083, 2.84816, 7
118.00, -0.60, 638.61, 22.432222, 3.55305, 3.01106, 7
118.00, -0.53, 2933.05, 97.639012, 3.79638, 3.21727, 7
118.00, -0.46, 5227.50, 172.845803, 4.14274, 3.51080, 7
118.00, -0.40, 7194.17, 237.308766, 4.52370, 3.83364, 7
118.00, -0.33, 9488.61, 312.515556, 5.04561, 4.27594, 7
118.00, -0.26, 11783.05, 387.722346, 5.62669, 4.76838, 7
118.00, -0.19, 14077.50, 462.929136, 6.24639, 5.29355, 7
118.00, -0.13, 16044.17, 527.392099, 6.79721, 5.76034, 7
118.00, -0.06, 18338.61, 602.598889, 7.45411, 6.31704, 7
118.00, 0.00, 20305.28, 667.061852, 8.02484, 6.80071, 7
118.00, 0.06, 22271.94, 731.524815, 8.59993, 7.28808, 7
118.00, 0.13, 24566.39, 806.731605, 9.27425, 7.85954, 7
118.00, 0.19, 26533.05, 871.194568, 9.85400, 8.35085, 7
118.00, 0.26, 28827.50, 946.401358, 10.53158, 8.92507, 7
118.00, 0.33, 31121.94, 1021.608148, 11.20991, 9.49992, 7
118.00, 0.39, 33088.61, 1086.071111, 11.79168, 9.99295, 7
118.00, 0.46, 35383.05, 1161.277901, 12.47066, 10.56836, 7
118.00, 0.53, 37677.50, 1236.484691, 13.14981, 11.14390, 7
118.00, 0.60, 39971.94, 1311.691482, 13.82908, 11.71956, 7
118.00, 0.66, 41938.61, 1376.154445, 14.41142, 12.21307, 7
118.00, 0.73, 44233.05, 1451.361235, 15.09100, 12.78898, 7
118.00, 0.80, 46527.50, 1526.568025, 15.77093, 13.36520, 7
118.00, 0.86, 48494.17, 1591.030988, 16.35426, 13.85954, 7
118.00, 0.93, 50788.61, 1666.237778, 17.03598, 14.43727, 7
118.00, 1.00, 53083.05, 1741.444568, 17.72015, 15.01707, 7
118.00, 1.06, 55049.72, 1805.907531, 18.31030, 15.51720, 7
118.00, 1.13, 57344.17, 1881.114321, 19.00719, 16.10779, 7
118.00, 1.20, 59638.61, 1956.321111, 19.72152, 16.71315, 7
118.00, 1.26, 61605.28, 2020.784074, 20.36032, 17.25451, 7
118.00, 1.33, 63899.72, 2095.990864, 21.16503, 17.93646, 7
118.00, 1.40, 66194.17, 2171.197654, 22.09314, 18.72300, 7
118.00, 1.46, 68160.83, 2235.660617, 22.76943, 19.29613, 6
118.00, 1.53, 70455.28, 2310.867408, 23.47810, 19.89670, 6
118.00, 1.60, 72749.72, 2386.074198, 24.20967, 20.51667, 6
118.00, 1.66, 74716.39, 2450.537161, 24.86812, 21.07468, 6
118.00, 1.73, 77010.83, 2525.743951, 25.69957, 21.77930, 6
118.00, 1.79, 78977.50, 2590.206914, 26.50332, 22.46044, 6
118.00, 1.86, 81271.94, 2665.413704, 27.62440, 23.41051, 6
118.00, 1.93, 83566.39, 2740.620494, 28.34290, 24.01941, 5
118.00, 2.00, 85860.83, 2815.827284, 29.04860, 24.61746, 5
118.00, 2.06, 87827.50, 2880.290247, 29.66579, 25.14050, 5
